"Time","Mob BP1"
2022-02-18 22:30:03,41.9
2022-02-18 23:00:03,43.3
2022-02-18 23:30:03,44.4
2022-02-19 00:00:03,44.9
2022-02-19 00:30:03,47.1
2022-02-19 01:00:03,48.3
2022-02-19 01:30:03,49.8
2022-02-19 02:00:03,50.8
2022-02-19 02:30:03,50.3
2022-02-19 03:30:03,48.4
2022-02-19 04:00:03,50.9
2022-02-19 04:30:03,51.5
2022-02-19 05:00:03,50.1
2022-02-19 05:30:03,53.0
2022-02-19 06:00:03,52.2
2022-02-19 06:15:03,72.2
2022-02-19 06:20:03,78.6
2022-02-19 06:30:03,80.5
2022-02-19 07:00:03,77.2
2022-02-19 07:30:03,73.2
2022-02-19 08:00:03,70.7
2022-02-19 08:30:03,68.5
2022-02-19 09:00:03,66.5
2022-02-19 09:30:03,64.6
2022-02-19 10:00:03,63.2
2022-02-19 10:30:03,61.4
2022-02-19 11:00:03,60.9
2022-02-19 11:30:03,59.2
2022-02-19 12:00:03,57.7
2022-02-19 12:20:03,50.9
2022-02-19 12:25:03,45.5
2022-02-19 12:30:03,44.9
2022-02-19 12:40:03,39.8
2022-02-19 12:55:03,53.4
2022-02-19 13:00:03,55.3
2022-02-19 14:00:03,56.6
2022-02-19 14:30:03,56.6
2022-02-19 15:00:03,57.4
2022-02-19 15:30:03,55.1
2022-02-19 16:00:03,55.6
2022-02-19 16:30:03,53.6
2022-02-19 17:00:03,53.2
2022-02-19 17:30:03,51.1
2022-02-19 18:00:03,50.6
2022-02-19 18:30:03,46.2
2022-02-19 19:00:03,45.6
2022-02-19 19:30:03,45.3
2022-02-19 20:00:03,45.3
2022-02-19 20:30:03,49.0
2022-02-19 21:00:03,49.5
2022-02-19 21:30:03,49.9
2022-02-19 22:00:03,50.0
2022-02-19 22:30:03,50.0
2022-02-19 23:00:03,51.3
2022-02-19 23:30:03,51.3
2022-02-20 00:00:03,51.5
2022-02-20 00:30:03,51.8
2022-02-20 01:00:03,52.2
2022-02-20 01:30:03,52.4
2022-02-20 02:00:03,52.4
2022-02-20 02:30:03,52.5
2022-02-20 03:00:03,53.1
2022-02-20 03:15:03,46.6
2022-02-20 03:25:03,38.0
2022-02-20 03:30:03,33.4
2022-02-20 03:40:03,24.3
2022-02-20 04:00:03,31.0
2022-02-20 04:05:03,38.6
2022-02-20 04:25:03,31.3
2022-02-20 04:30:03,30.2
2022-02-20 05:00:03,28.3
2022-02-20 05:30:03,30.1
2022-02-20 06:00:03,26.5
2022-02-20 06:30:03,26.4
2022-02-20 07:00:03,25.0
2022-02-20 07:30:03,31.1
2022-02-20 07:35:03,49.5
2022-02-20 07:40:03,57.6
2022-02-20 08:00:03,60.0
2022-02-20 08:30:03,60.2
2022-02-20 09:00:03,60.2
2022-02-20 09:30:03,57.1
2022-02-20 10:00:03,55.9
2022-02-20 10:30:03,57.8
2022-02-20 10:35:03,63.0
2022-02-20 10:50:03,68.6
2022-02-20 10:55:03,77.4
2022-02-20 11:00:03,79.9
2022-02-20 11:30:03,77.0
2022-02-20 12:00:03,74.0
2022-02-20 12:30:03,71.6
2022-02-20 13:00:03,70.7
2022-02-20 13:30:03,69.6
2022-02-20 14:00:03,69.1
2022-02-20 14:30:03,68.0
2022-02-20 15:00:03,68.0
2022-02-20 15:30:03,66.8
2022-02-20 16:00:03,65.7
2022-02-20 16:30:03,64.7
2022-02-20 17:00:03,64.4
2022-02-20 17:30:03,63.4
2022-02-20 18:00:03,62.8
2022-02-20 18:30:03,61.9
2022-02-20 19:00:03,61.4
2022-02-20 19:30:03,61.3
2022-02-20 20:00:03,60.8
2022-02-20 20:30:03,60.5
2022-02-20 21:00:03,60.5
2022-02-20 21:30:03,60.1
2022-02-20 22:00:03,60.1
2022-02-20 22:30:03,60.0
2022-02-20 23:00:03,60.5
2022-02-21 00:00:03,60.0
2022-02-21 00:30:03,59.7
2022-02-21 01:00:03,61.0
2022-02-21 01:30:03,60.0
2022-02-21 02:00:03,60.3
2022-02-21 02:30:03,60.5
2022-02-21 03:00:03,60.5
2022-02-21 03:30:03,61.0
2022-02-21 04:00:03,60.1
2022-02-21 04:30:03,59.7
2022-02-21 05:00:03,59.9
2022-02-21 05:30:03,60.2
2022-02-21 06:00:03,56.3
2022-02-21 06:30:03,58.2
2022-02-21 07:00:03,60.0
2022-02-21 07:30:03,62.1
2022-02-21 08:00:03,61.3
2022-02-21 08:30:03,60.8
2022-02-21 08:45:03,76.1
2022-02-21 08:50:03,81.1
2022-02-21 08:55:03,86.9
2022-02-21 09:00:03,87.9
2022-02-21 09:10:03,82.0
2022-02-21 09:30:03,88.1
2022-02-21 09:40:03,72.7
2022-02-21 09:45:03,63.8
2022-02-21 10:00:03,61.5
2022-02-21 10:30:03,62.6
2022-02-21 11:00:03,62.4
2022-02-21 11:30:03,71.6
2022-02-21 11:40:03,79.7
2022-02-21 11:45:03,66.3
2022-02-21 12:00:03,62.9
2022-02-21 12:30:03,62.2
2022-02-21 13:00:03,62.4
