"Time","MP BP4"
2021-10-29 03:30:03,-1.0
2021-10-29 04:00:03,-1.4
2021-10-29 04:30:03,-1.9
2021-10-29 05:00:03,-2.2
2021-10-29 06:00:03,-1.4
2021-10-29 06:30:03,-1.4
2021-10-29 07:00:03,-1.7
2021-10-29 07:30:03,-2.3
2021-10-29 08:00:03,-2.3
2021-10-29 08:30:03,-1.7
2021-10-29 09:00:03,-1.1
2021-10-29 09:30:03,0.169
2021-10-29 10:00:03,1.93
2021-10-29 11:00:03,11.0
2021-10-29 11:30:03,13.1
2021-10-29 12:00:03,15.7
2021-10-29 12:30:03,16.5
2021-10-29 13:00:03,17.1
2021-10-29 13:30:03,17.3
2021-10-29 14:00:03,17.8
2021-10-29 14:30:03,18.2
2021-10-29 15:00:03,18.6
2021-10-29 15:30:03,18.4
2021-10-29 16:30:03,14.4
2021-10-29 17:00:03,11.4
2021-10-29 17:30:03,7.08
2021-10-29 18:00:03,4.19
2021-10-29 19:00:03,3.78
2021-10-29 19:30:03,3.62
2021-10-29 20:00:03,3.32

